h5ad_var	index
TAPBP	17603
PPP1R2B	17604
SCAND3	17605
TMEM253	17606
TMA7	17607
TEX50	17608
MCTS1	17609
DYTN	17610
ASCL5	17611
TMEM114	17612
OR52I1	17613
OR5K1	17614
SMIM26	17615
PRAMEF6	17616
AJM1	17617
KANTR	17618
HLA-DQB2	17619
GOLGA8N	17620
TNF	17621
PET117	17622
LYRM9	17623
NPIPA9_ENSG00000233024	17624
PHGR1	17625
ERVH48-1	17626
RAB6D	17627
RNF224	17628
NPIPB7	17629
GPX1	17630
OR5H15	17631
BTBD18	17632
TMEM238	17633
TWIST2	17634
PIRT	17635
PRR23C	17636
ZNF892	17637
IFNA13	17638
H2BC15	17639
POTEB	17640
RPS28	17641
CTXN2	17642
UQCRHL	17643
PAGE2	17644
TRIM26	17645
TMEM229A	17646
ZNF879	17647
H2BC12L	17648
CCDC188	17649
KBTBD13	17650
ZNF736	17651
PINLYP	17652
CLDN34	17653
C5orf58	17654
FAM133B	17655
OR10G8	17656
MCIDAS	17657
JRK	17658
NPIPB2	17659
HLA-B	17660
FREY1	17661
IQCM	17662
HNRNPUL2-BSCL2	17663
APOC2	17664
SHISA8	17665
ENSG00000235007.3	17666
C19orf81	17667
ANKRD65	17668
BRD3OS	17669
ZSCAN31	17670
FAM237A	17671
C12orf75	17672
SMIM1	17673
HGH1	17674
PPP1R3E	17675
RPEL1	17676
SPAAR	17677
SMIM27	17678
NFAM1	17679
NKX1-1	17680
RNF148	17681
ANKRD34C	17682
MFRP	17683
KIAA0040	17684
B3GALT4	17685
PNMA6A	17686
PATE3	17687
OR5H14	17688
ZBTB22	17689
CLEC2L	17690
ZBED5	17691
SLFN14	17692
PPIAL4G	17693
CCDC200	17694
SLC35G4	17695
TAS2R39	17696
UBE2L5	17697
ENSG00000236543.3	17698
ZNF853	17699
ARHGEF38	17700
CTAGE9	17701
ZNF593OS	17702
C3orf84	17703
C4orf51	17704
B3GNT9	17705
CDKN2AIPNL	17706
CKMT1B	17707
RNF223	17708
PATE4	17709
ENSG00000237378.3	17710
PRSS56	17711
ZNF737	17712
RGL2	17713
MEIOSIN	17714
C10orf143	17715
SHISA9	17716
OR7E24	17717
TEX51	17718
HLA-DQA2	17719
KIFC1	17720
C2orf74	17721
IRGM	17722
AMY1A	17723
FAM200B	17724
OR2I1P	17725
LRRC37A2	17726
MPC1L	17727
ETDA	17728
TMEM250	17729
OR2W3	17730
PAGE2B	17731
TXNDC5	17732
LINC03051	17733
CASTOR1	17734
RNF103	17735
RBM14	17736
ALKBH6	17737
ASB14	17738
PCDHA13	17739
ENSG00000239395.2	17740
KLHL41	17741
STPG4	17742
MEIKIN	17743
NME1	17744
TNFSF12	17745
CDRT4	17746
APOBEC3G	17747
TLR9	17748
WBP1	17749
MRPS17	17750
DEFA3	17751
GET4	17752
C1orf226	17753
ADSL	17754
ENSG00000239920.2	17755
LILRA4	17756
LILRA2	17757
TEX35	17758
AMY2B	17759
STRIT1	17760
LY6G5B	17761
PSMB9	17762
PCDHGC3	17763
SMKR1	17764
COX19	17765
ACAD11	17766
PPIL3	17767
LCE1F	17768
KIR3DL2	17769
TNFRSF13B	17770
L1TD1	17771
AQP1	17772
C1QTNF9	17773
ISY1	17774
PNMA2	17775
LRRD1	17776
KRBOX1	17777
PCDHGC5	17778
ARHGEF25	17779
PEDS1	17780
RDH14	17781
PLCXD2	17782
MIF	17783
NSUN6	17784
HLA-DOB	17785
UGT1A9	17786
YAE1	17787
ZNF722	17788
TDGF1	17789
C3orf85	17790
KRTAP5-8	17791
CRCP	17792
FBXW10B	17793
RPL36A	17794
PDXP	17795
RPP21	17796
CD302	17797
EGFL8	17798
ATP5MF	17799
ARHGAP8	17800
ENSG00000241489.8	17801
ARPC4	17802
CORT	17803
UGT1A1	17804
INMT	17805
ARPC1A	17806
TMEFF1	17807
SPRR2A	17808
ATP5PO	17809
PLEKHO2	17810
C8orf58	17811
PISD	17812
HOGA1	17813
PWP2	17814
ENSG00000241962.9	17815
PI4KA	17816
KIR3DL3	17817
HYPK	17818
AMACR	17819
MTFP1	17820
MDFIC2	17821
ARHGDIG	17822
TCP10L	17823
PSG2	17824
ARFGAP3	17825
BGLAP	17826
C22orf39	17827
PEG10	17828
UGT1A8	17829
EIF6	17830
PCDHGC4	17831
GTF2A1L	17832
MRPL20	17833
ARPIN	17834
UGT1A10	17835
SERPINB10	17836
HLA-DMB	17837
DECR2	17838
GNG10	17839
CNTF	17840
CCDC169	17841
RTL5	17842
AP5Z1	17843
ZNF709	17844
STRC	17845
ERVW-1	17846
EIF4EBP3	17847
PSG11	17848
PSG4	17849
MRPL33	17850
MICAL3	17851
PPAN-P2RY11	17852
PCDHAC2	17853
STON1	17854
PRAF2	17855
VSIG8	17856
STMP1	17857
KCTD7	17858
EFNA4	17859
TICAM2	17860
C4orf48	17861
NAA80	17862
AMY2A	17863
KRTAP10-11	17864
ENSG00000243501.5	17865
TNFRSF6B	17866
WFDC6	17867
UPK3B	17868
SMIM34	17869
IL10RB	17870
CFB	17871
ZNF487	17872
DNAAF10	17873
NME2	17874
ENSG00000243696.5	17875
PLA2G4B	17876
LEFTY1	17877
CFAP57	17878
NPIPB5	17879
TTC4	17880
OR5V1	17881
TMEM35B	17882
KIR2DL3	17883
JMJD7	17884
APOBEC3D	17885
OR2A7	17886
TUBA4B	17887
MRPS6	17888
ZNF512	17889
GSTA1	17890
RTL9	17891
ACY1	17892
NFS1	17893
MT1HL1	17894
DDOST	17895
TMEM199	17896
GSTA2	17897
SPRR2F	17898
DNAJC25-GNG10	17899
UGT1A7	17900
P2RY11	17901
TMEM141	17902
TMEM225B	17903
IFITM10	17904
ENSG00000244255.5	17905
DBNDD2	17906
LY6G6D	17907
ETV5	17908
KRTAP5-7	17909
CFHR1	17910
RBM12	17911
UGT1A4	17912
ERVFRD-1	17913
LILRA6	17914
SCARF2	17915
APOBEC3C	17916
RAD21L1	17917
CCDC13	17918
ASPRV1	17919
OR2AE1	17920
UBE2V1	17921
CTAGE8	17922
PTCHD4	17923
C4A	17924
HBB	17925
CRYBB2	17926
N4BP2L2	17927
ZNF585B	17928
CEBPA	17929
H2AJ	17930
UBAP1L	17931
PGAM5	17932
ZCCHC3	17933
MISFA	17934
TWF2	17935
MARS2	17936
USP51	17937
BCKDHA	17938
INSL3	17939
MARCOL	17940
ADH1C	17941
TRIM39-RPP21	17942
APELA	17943
CDK11B	17944
PCDHAC1	17945
TARM1	17946
PRR5-ARHGAP8	17947
POU5F2	17948
PCP4L1	17949
ABHD14A	17950
STIMATE-MUSTN1	17951
RBM14-RBM4	17952
LY75-CD302	17953
ENSG00000248710.1	17954
CCDC153	17955
C4orf54	17956
ACTN3	17957
ENSG00000248751.6	17958
FOXL3	17959
SMIM31	17960
TNFSF12-TNFSF13	17961
FMN1	17962
ATP5MF-PTCD1	17963
ENSG00000248993.1	17964
HAUS5	17965
EPPIN-WFDC6	17966
ENSG00000249141.1	17967
PCDHA11	17968
ENSG00000249209.2	17969
ATP5MGL	17970
ENSG00000249240.2	17971
TMEM150C	17972
ENSG00000249319.2	17973
NAIP	17974
ZNF324B	17975
SPATS1	17976
CLRN2	17977
ENSG00000249590.7	17978
IFNAR2-IL10RB	17979
LINC02218	17980
THEGL	17981
ZNF564	17982
FER1L5	17983
ECSCR	17984
ENSG00000249773.3	17985
HS3ST5	17986
LGALS16	17987
RNF103-CHMP3	17988
PDCD6	17989
GOLGA8K	17990
TERB1	17991
ENSG00000249967.1	17992
TMEM158	17993
ARPIN-AP3S2	17994
YJEFN3	17995
PCDHA10	17996
ARPC4-TTLL3	17997
PTTG2	17998
ENSG00000250264.1	17999
GIMD1	18000
TRMT9B	18001
ZNF718	18002
SMIM20	18003
ENSG00000250349.3	18004
GYPB	18005
TUNAR	18006
TRIM75	18007
KIAA1210	18008
ENSG00000250424.4	18009
CHCHD10	18010
CDK3	18011
GPR162	18012
ATP6V1E2	18013
GLI4	18014
LY6G6F-LY6G6D	18015
ENSG00000250644.3	18016
REELD1	18017
CCDC169-SOHLH2	18018
P3R3URF	18019
SELENOP	18020
NT5C1B-RDH14	18021
PRODH2	18022
ENSG00000250803.7	18023
EXOC1L	18024
ENSG00000251012.2	18025
ENSG00000251184.1	18026
ZNF674	18027
TMED7-TICAM2	18028
ZNF345	18029
RFPL4B	18030
ALG1L2	18031
SHANK3	18032
MSANTD3-TMEFF1	18033
ENSG00000251357.4	18034
ZNF550	18035
FOXD1	18036
CENPS-CORT	18037
ENSG00000251537.4	18038
ENSG00000251569.1	18039
PRB1	18040
PCDHA12	18041
OC90	18042
RGS21	18043
PCDHGA12	18044
C8orf88	18045
SHLD3	18046
CCDC71L	18047
HOXA10	18048
TMEM200B	18049
PCDHGB6	18050
SERPINE3	18051
C1orf210	18052
TUG1	18053
TRNP1	18054
SMIM18	18055
PCDHGA5	18056
NACA2	18057
PCDHGA7	18058
PYDC2	18059
SLC10A5	18060
EIF5AL1	18061
PRSS51	18062
ALG11	18063
ATXN7L3B	18064
PRKDC	18065
PCDHGA6	18066
PCDHGA8	18067
UTP14C	18068
ETV3L	18069
PCDHGA10	18070
PCDHGA11	18071
PCDHGB2	18072
PCDHGB4	18073
CLDN23	18074
ZNF260	18075
LYN	18076
PINX1_ENSG00000254093	18077
PCDHGB7	18078
CD8B2	18079
NPIPB11	18080
PCDHGB1	18081
PCDHGA3	18082
LRRC24	18083
CHKB-CPT1B	18084
SIGLEC14	18085
PBOV1	18086
HSPB2-C11orf52	18087
OR4D10	18088
XNDC1N	18089
AP5B1	18090
CHMP4A	18091
SIGLEC12	18092
PABPC4L	18093
ENSG00000254536.2	18094
ENSG00000254553.1	18095
MAGEL2	18096
CSNK2A3	18097
ARMS2	18098
INS	18099
RTL1	18100
ENSG00000254673.1	18101
FPGT	18102
ENSG00000254692.1	18103
ENSG00000254706.3	18104
IGLL5	18105
MEX3A	18106
ENSG00000254732.2	18107
OR10G4	18108
EEF1G	18109
CKLF-CMTM1	18110
SYS1-DBNDD2	18111
NPIPA2	18112
MPV17L2	18113
ATP6V1G2-DDX39B	18114
BORCS8	18115
INMT-MINDY4	18116
ENSG00000254979.5	18117
DPP3	18118
STX16-NPEPL1	18119
ANKHD1-EIF4EBP3	18120
KRTAP5-9	18121
BRK1	18122
ENSG00000255054.3	18123
SAA2-SAA4	18124
PIGY	18125
ZFP91-CNTF	18126
ZNF286A-TBC1D26	18127
CHMP1B	18128
EID3	18129
GLYATL1B	18130
MSH5-SAPCD1	18131
HTD2	18132
CCDC166	18133
NANOGP8	18134
FXYD6-FXYD2	18135
SMIM35	18136
ENSG00000255292.9	18137
OR8G5	18138
EID1	18139
ENSG00000255330.9	18140
ENSG00000255339.6	18141
NOX5_ENSG00000255346	18142
CCDC179	18143
TAS2R43	18144
OOSP4B	18145
HCAR3	18146
PCDHA3	18147
EBLN2	18148
ENSG00000255432.1	18149
ENSG00000255439.6	18150
CARD18	18151
ENSG00000255508.7	18152
NPIPB8	18153
NEDD8-MDP1	18154
POLR2M	18155
FDXACB1	18156
RAB44	18157
ENSG00000255639.3	18158
ENSG00000255641.1	18159
ENSG00000255663.1	18160
TRIL	18161
OR4D2	18162
ENSG00000255730.5	18163
OR6J1	18164
KLRC4-KLRK1	18165
TIFAB	18166
ENSG00000255835.1	18167
TAS2R20	18168
ENSG00000255872.3	18169
CYP2A6	18170
ENSG00000256029.6	18171
CTSO	18172
COA8	18173
TRAPPC2B	18174
DNAAF4	18175
ZNF432	18176
SMLR1	18177
TAS2R30	18178
ENSG00000256206.2	18179
ZNF10	18180
ZNF486	18181
SMIM3	18182
HMBS	18183
ZNF225	18184
ENSG00000256349.1	18185
ASIC5	18186
ENSG00000256407.2	18187
TAS2R31	18188
DND1	18189
SALL3	18190
ENSG00000256500.6	18191
ENSG00000256514.1	18192
POLG2	18193
SMIM10L1	18194
ENSG00000256566.1	18195
OR13A1	18196
ENSG00000256591.5	18197
ENSG00000256646.8	18198
CLEC12B	18199
LIMS4	18200
ZNF350	18201
PGA5	18202
STH	18203
ZNF253	18204
KLRF2	18205
C17orf100	18206
CAPNS2	18207
ENSG00000256825.4	18208
ENSG00000256861.1	18209
SLC5A8	18210
ENSG00000256950.2	18211
ENSG00000256966.6	18212
LIMS3	18213
KHDC1L	18214
GPR142	18215
HP	18216
SLCO1B3-SLCO1B7	18217
C11orf97	18218
ENSG00000257062.6	18219
ENSG00000257065.1	18220
DENND11	18221
LSM14A	18222
NHLRC4	18223
ENSG00000257207.5	18224
GATC	18225
ZBED6	18226
MGAM	18227
ENSG00000257341.5	18228
ENSG00000257355.1	18229
FNTB	18230
ENSG00000257390.5	18231
ENSG00000257411.2	18232
ZNF878	18233
ENSG00000257524.6	18234
RPL36A-HNRNPH2	18235
ZNF625	18236
GALNT4	18237
INAFM1	18238
CNPY2	18239
MGAM2	18240
ENSG00000257767.3	18241
ENSG00000257921.6	18242
CUX1	18243
TEN1	18244
P2RX5-TAX1BP3	18245
TEX49	18246
ENSG00000258052.1	18247
ENSG00000258064.1	18248
OR9A4	18249
MAP1LC3B2	18250
CLEC5A	18251
CHURC1	18252
ENSG00000258311.5	18253
C17orf49	18254
RTEL1	18255
PPT2-EGFL8	18256
ZNF578	18257
PDF	18258
ENSG00000258461.5	18259
ENSG00000258465.8	18260
ENSG00000258466.5	18261
ENSG00000258472.10	18262
SPESP1	18263
ENSG00000258529.5	18264
ENSG00000258539.1	18265
SPECC1L-ADORA2A	18266
TRIM6-TRIM34	18267
BCL2L2-PABPN1	18268
SYNJ2BP-COX16	18269
ENSG00000258653.3	18270
TRIM34	18271
ENSG00000258674.5	18272
ENSG00000258677.2	18273
ENSG00000258691.1	18274
C20orf141	18275
PINX1_ENSG00000258724	18276
ENSG00000258728.2	18277
ENSG00000258790.1	18278
RNASE4	18279
ENSG00000258830.1	18280
MC1R	18281
ENSG00000258864.1	18282
DUXA	18283
ENSG00000258881.6	18284
CEP95	18285
TUBB3	18286
UBE2F-SCLY	18287
TMEM179	18288
ENSG00000258989.1	18289
TVP23C-CDRT4	18290
FPGT-TNNI3K	18291
BLOC1S5-TXNDC5	18292
ENSG00000259066.5	18293
POC1B-GALNT4	18294
NDUFC2-KCTD14	18295
SMIM6	18296
ENSG00000259132.1	18297
ENSG00000259164.1	18298
ENSG00000259171.1	18299
ITGB3	18300
SLC35G6	18301
BUB1B-PAK6	18302
ZHX1-C8orf76	18303
ENSG00000259316.12	18304
INAFM2	18305
ST20-MTHFS	18306
ENSG00000259371.2	18307
GH1	18308
TGIF2-RAB5IF	18309
CTXND1	18310
THTPA	18311
MRPL46	18312
ENSG00000259522.3	18313
ENSG00000259529.2	18314
BLID	18315
ENSG00000259753.1	18316
ENSG00000259784.1	18317
SLC22A31	18318
LYPD8	18319
ENSG00000259900.5	18320
AQP7B	18321
RBM15B	18322
TGFBR3L	18323
ENSG00000260007.3	18324
HOXB7	18325
ENSG00000260092.1	18326
SPDYE6	18327
ENSG00000260170.1	18328
CCDC187	18329
FRRS1L	18330
ENSG00000260234.5	18331
PMF1-BGLAP	18332
ENSG00000260272.1	18333
ARMH2	18334
TBC1D3G	18335
MRC1	18336
HSPB9	18337
ENSG00000260342.2	18338
ENSG00000260371.1	18339
SCX	18340
C16orf95	18341
KCNJ18	18342
ENSG00000260537.2	18343
ENSG00000260643.2	18344
ANKRD20A1	18345
ENSG00000260729.1	18346
TLE7	18347
SERTM2	18348
ENSG00000260836.2	18349
ENSG00000260851.7	18350
ENSG00000260861.6	18351
XKR7	18352
ENSG00000260914.3	18353
CCPG1	18354
SULT1A3	18355
TMEM178B	18356
ENSG00000261130.5	18357
ENSG00000261147.1	18358
EPPK1	18359
CLEC19A	18360
ZNF865	18361
BOP1	18362
GOLGA8T	18363
MUC22	18364
FIGNL2	18365
SMIM47	18366
PECAM1	18367
TEN1-CDK3	18368
TUBB8	18369
ENSG00000261459.1	18370
ENSG00000261582.1	18371
TMEM249	18372
TPBGL	18373
GAN	18374
ENSG00000261611.6	18375
GOLGA6L7	18376
PIERCE2	18377
LY6L	18378
SCRT1	18379
HPR	18380
ENSG00000261717.5	18381
ENSG00000261732.1	18382
GOLGA8S	18383
BOLA2-SMG1P6	18384
TCF24	18385
GOLGA8H	18386
ISY1-RAB43	18387
ENSG00000261832.6	18388
MIA	18389
SMIM36	18390
ENSG00000261884.2	18391
ENSG00000261915.6	18392
PCDHGA9	18393
GFY	18394
C17orf114	18395
MYMX	18396
PCDHGB3	18397
CORO7	18398
ENSG00000262302.1	18399
ENSG00000262304.2	18400
MMP12	18401
TMEM256-PLSCR3	18402
CCER2	18403
ENSG00000262526.2	18404
SMIM28	18405
ENSG00000262560.1	18406
PCDHGA4	18407
ENSG00000262633.2	18408
SPON1	18409
ENSG00000262660.1	18410
OVCA2	18411
ENSG00000262730.1	18412
MRPL12	18413
C19orf84	18414
CCNQ	18415
GTF2I	18416
ZNF234	18417
ENSG00000263020.6	18418
MYZAP	18419
DPEP2NB	18420
PPIAL4A	18421
TMEM238L	18422
PPIAL4C	18423
SRSF8	18424
FAM72C	18425
IKBKE	18426
ENSG00000263620.1	18427
MSMB	18428
LINC02210-CRHR1	18429
GDF2	18430
ENSG00000263809.1	18431
LASP1NB	18432
NBPF11	18433
RHEX	18434
ENSG00000264058.2	18435
ENSG00000264187.1	18436
ANXA8L1	18437
ENSG00000264324.1	18438
NOTCH2NLA	18439
DYNLL2	18440
MYH4	18441
OTUD7B	18442
ENSG00000264668.2	18443
ENSG00000264813.6	18444
GJA5	18445
ENSG00000265118.5	18446
ANXA8	18447
RBP3	18448
RBM8A	18449
ENSG00000265303.1	18450
TIMM23	18451
RNF115	18452
CFAP298-TCP10L	18453
RPL17	18454
ENSG00000265690.7	18455
ZNF488	18456
SEC22B	18457
FSBP	18458
EEF1E1-BLOC1S5	18459
TXNIP	18460
SRGAP2	18461
BAHCC1	18462
ENSG00000266076.1	18463
ENSG00000266086.3	18464
RASSF5	18465
STRADA	18466
ENSG00000266202.1	18467
KLF14	18468
ENSG00000266302.6	18469
NBPF15	18470
NCOA4	18471
MRPS21	18472
GDF10	18473
MYO15B	18474
ENSG00000266728.5	18475
IGBP1C	18476
ENSG00000266953.6	18477
FXYD1	18478
AARSD1	18479
ENSG00000266997.2	18480
ENSG00000267001.1	18481
ENSG00000267022.1	18482
ZNF850	18483
ENSG00000267059.2	18484
PTGES3L	18485
ENSG00000267120.3	18486
ENSG00000267127.7	18487
ENSG00000267140.1	18488
ENSG00000267168.1	18489
ENSG00000267173.1	18490
ENSG00000267179.1	18491
LCN6	18492
C17orf113	18493
ENSG00000267228.7	18494
ENSG00000267261.5	18495
ATF7-NPFF	18496
ENSG00000267303.1	18497
ENSG00000267314.1	18498
ENSG00000267318.1	18499
ENSG00000267335.2	18500
ENSG00000267360.6	18501
UPK3BL1	18502
ENSG00000267385.1	18503
ENSG00000267426.5	18504
APOC4	18505
ENSG00000267477.1	18506
ZNF285	18507
S1PR2	18508
ENSG00000267552.6	18509
ENSG00000267561.2	18510
ENSG00000267618.5	18511
ENSG00000267645.5	18512
FDX2	18513
ZNF224	18514
ENSG00000267699.2	18515
ENSG00000267706.3	18516
EDDM13	18517
ENSG00000267740.5	18518
ENSG00000267748.4	18519
SMIM22	18520
LIN37	18521
NDUFA7	18522
ENSG00000267881.2	18523
CCDC177	18524
ENSG00000267952.1	18525
ERFL	18526
NBPF12	18527
ENSG00000268083.5	18528
GABRQ	18529
SLC6A14	18530
ENSG00000268107.6	18531
ENSG00000268133.1	18532
ENSG00000268163.1	18533
ENSG00000268173.3	18534
SMIM17	18535
ENSG00000268193.5	18536
OPN1MW	18537
ARL14EPL	18538
TCP11X1	18539
ENSG00000268279.4	18540
SCGB1C2	18541
FAM156A	18542
ENSG00000268361.1	18543
ENSG00000268400.6	18544
ENSG00000268434.5	18545
SSX2B	18546
ENSG00000268465.1	18547
NFILZ	18548
SIGLEC5_ENSG00000268500	18549
ENSG00000268533.1	18550
ENSG00000268614.1	18551
ENSG00000268643.2	18552
ENSG00000268655.3	18553
ENSG00000268674.2	18554
ZNF723	18555
HSFX2	18556
ENSG00000268750.7	18557
ENSG00000268790.5	18558
ENSG00000268797.1	18559
ENSG00000268870.1	18560
CT45A1	18561
ERVV-2	18562
MIA-RAB4B	18563
ENSG00000269026.2	18564
ENSG00000269035.1	18565
CALR3	18566
ZNF728	18567
ENSG00000269095.1	18568
TRABD2B	18569
ENSG00000269179.1	18570
FBXO17	18571
TMSB15C	18572
ENSG00000269237.1	18573
ENSG00000269242.1	18574
ENSG00000269307.1	18575
MAGIX	18576
IKBKG	18577
ZNF587B	18578
ENSG00000269403.1	18579
SPIB	18580
NXF2	18581
OPN1MW3	18582
NXF2B	18583
ENSG00000269469.1	18584
ENSG00000269476.1	18585
DMRTC1	18586
ERVV-1	18587
ENSG00000269533.5	18588
ENSG00000269547.1	18589
TMEM185A	18590
ENSG00000269590.1	18591
ENSG00000269693.1	18592
ZIM2	18593
ENSG00000269711.1	18594
NBPF9	18595
CCDC194	18596
ENSG00000269741.5	18597
SLC25A53	18598
ENSG00000269755.1	18599
SSX4B	18600
RNF225	18601
EGLN2	18602
ARHGAP19-SLIT1	18603
COMMD3-BMI1	18604
FMC1-LUC7L2	18605
MEI4	18606
ZNF559-ZNF177	18607
ENSG00000270099.1	18608
TSNAX-DISC1	18609
MICOS10-NBL1	18610
ENSG00000270149.5	18611
NCBP2AS2	18612
BIVM-ERCC5	18613
ENSG00000270249.2	18614
H4C15	18615
ENSG00000270299.1	18616
BORCS7-ASMT	18617
PPIAL4H	18618
HEATR9	18619
URGCP-MRPS24	18620
NBPF14	18621
TAF15	18622
HSPE1-MOB4	18623
GAS2L2	18624
RPS10-NUDT3	18625
C17orf50	18626
H4C14	18627
RASL10B	18628
CTAGE15	18629
TLCD4-RWDD3	18630
ENSG00000271254.7	18631
UGT2A2	18632
SRXN1	18633
CTAGE6	18634
NBPF19	18635
NBPF10	18636
MMP28	18637
CCL5	18638
LIX1L	18639
MILR1	18640
ENSG00000271698.1	18641
MROH7-TTC4	18642
ENSG00000271741.1	18643
ENSG00000271793.2	18644
ENSG00000271810.5	18645
SMIM32	18646
ENSG00000271949.1	18647
ANKRD34A	18648
GTF2H5	18649
ENSG00000272104.1	18650
ENSG00000272162.1	18651
H2AC19	18652
ENSG00000272297.2	18653
ENSG00000272305.5	18654
NUDT3	18655
KMT2B	18656
POM121C	18657
CD24	18658
ENSG00000272410.5	18659
FAM47E-STBD1	18660
ENSG00000272442.2	18661
CFAP206	18662
MUSTN1	18663
ZNF595	18664
ENSG00000272617.3	18665
DOC2B	18666
ENSG00000272647.3	18667
PCDHB16	18668
ENSG00000272741.1	18669
ENSG00000272772.2	18670
ENSG00000272822.2	18671
ENSG00000272856.1	18672
DCP1A	18673
ENSG00000272896.1	18674
ENSG00000272897.5	18675
ATP6V1FNB	18676
ENSG00000272916.5	18677
ENSG00000272921.1	18678
RBAK-RBAKDN	18679
ARL2-SNX15	18680
ENSG00000273025.1	18681
C2orf15	18682
ENSG00000273047.1	18683
GRIN2B	18684
ENSG00000273088.2	18685
LYPD4	18686
NBPF26	18687
ENSG00000273154.3	18688
ENSG00000273155.1	18689
ENSG00000273167.1	18690
ENSG00000273171.1	18691
SNURF	18692
ENSG00000273217.1	18693
TMEM271	18694
ENSG00000273259.3	18695
ENSG00000273269.3	18696
ZBTB8B	18697
ENSG00000273291.5	18698
C1QTNF3-AMACR	18699
RBAKDN	18700
TM4SF19-DYNLT2B	18701
ENSG00000273398.6	18702
TBC1D3K	18703
FOXD4L6	18704
AGBL1	18705
H4C12	18706
ENSG00000273554.4	18707
CWC25	18708
EPOP	18709
ZNHIT3	18710
H2BC14	18711
LHX1	18712
ENSG00000273734.1	18713
ENSG00000273748.1	18714
CYFIP1	18715
CEACAM20	18716
H2BC8	18717
USP27X	18718
TAF9	18719
NOL12	18720
GOLGA6L1	18721
H3C8	18722
INO80B-WBP1	18723
CASTOR2	18724
OR4M2	18725
NATD1	18726
H2AB1	18727
ANTXRL	18728
SOCS7	18729
GGTLC3	18730
ADRA2B	18731
H2BC6	18732
ENSG00000274322.1	18733
ZNF658	18734
TMEM269	18735
TPTE	18736
TBC1D3D	18737
C8orf89	18738
TBC1D3L	18739
RCC1L	18740
DGKK	18741
TBC1D3	18742
H4C6	18743
H2BC17	18744
CCL23	18745
H3C6	18746
TBC1D3B	18747
NPHP3-ACAD11	18748
MAFIP	18749
TBC1D3I	18750
ENSG00000274944.4	18751
H2AC12	18752
ZNF280B	18753
MLLT6	18754
PPP4R3B	18755
ENSG00000275063.1	18756
SYNRG	18757
NUDT18	18758
ZNF2	18759
H4C13	18760
CCL16	18761
ENSG00000275163.1	18762
LENG9	18763
H2AC15	18764
CCL4	18765
PRAG1	18766
H3C11	18767
CCL18	18768
FCGBP	18769
HNF1B	18770
C17orf98	18771
GRIFIN	18772
XKR5	18773
ENSG00000275674.1	18774
CCL15-CCL14	18775
AATF	18776
H2BC9	18777
H3C1	18778
CCL15	18779
LYZL6	18780
ENSG00000275740.1	18781
ENSG00000275778.3	18782
RIMBP3	18783
ARHGAP23	18784
TUBGCP5	18785
PRSS2	18786
TBC1D3F	18787
ENSG00000276017.1	18788
DUSP14	18789
UHRF1	18790
ORAI1	18791
CCL4L2	18792
CCL3L3	18793
ENSG00000276087.2	18794
OR13C2	18795
H4C9	18796
PIK3R6	18797
TADA2A	18798
OR4E1	18799
ENSG00000276256.1	18800
PIP4K2B	18801
ENSG00000276302.1	18802
ENSG00000276345.1	18803
H2AC14	18804
CCL14	18805
H2BC3	18806
ENSG00000276418.5	18807
FAM25C	18808
ENSG00000276490.1	18809
PCDHGB5	18810
RAB7B	18811
DACH1	18812
PADI6	18813
H2AC16	18814
GSTT4	18815
H4C5	18816
H2AC8	18817
TYW1B	18818
F8A3	18819
H4C4	18820
PIGW	18821
ENSG00000277196.4	18822
CCDC92B	18823
H2BC7	18824
PCGF2	18825
GOLGA6L6	18826
SRCIN1	18827
GPR179	18828
ENSG00000277400.1	18829
MARCKS	18830
ZNF670	18831
PKD1L3	18832
GPIHBP1	18833
PNMA8C	18834
OR13C5	18835
NEFL	18836
ENSG00000277611.1	18837
CCL3	18838
CHD9NB	18839
SYT15B	18840
H3C7	18841
PSMB3	18842
ENSG00000277836.1	18843
ENSG00000277856.1	18844
GOLGA6L22	18845
SRD5A2	18846
OR52E5	18847
SENP3-EIF4A1	18848
ENSG00000277971.1	18849
CISD3	18850
RDM1	18851
DDX52	18852
TEX28	18853
ZNF8	18854
P3R3URF-PIK3R3	18855
SSTR3	18856
PRICKLE4	18857
MYO19	18858
TBC1D3C	18859
GGNBP2	18860
ZNF229	18861
ENSG00000278384.1	18862
H2AC4	18863
C17orf78	18864
POTEB3	18865
DHRS11	18866
ACACA	18867
TMEM191B	18868
NR2E3	18869
H2BC10	18870
TBC1D3E	18871
C11orf98	18872
MRM1	18873
ENSG00000278633.1	18874
H4C1	18875
GOLGA6L10	18876
H2AC17	18877
IQCA1L	18878
ENSG00000278704.1	18879
H4C2	18880
ENSG00000278817.1	18881
H3C10	18882
MRPL45	18883
OR10A6	18884
OR51B2	18885
ENSG00000279073.3	18886
OR2L8	18887
OR2T11	18888
OR2AG1	18889
ENSG00000279686.1	18890
ENSG00000279956.1	18891
ENSG00000279983.1	18892
ENSG00000280148.1	18893
PCDH20	18894
OR12D2	18895
ENSG00000280537.2	18896
ENSG00000280571.2	18897
CCDC163	18898
LINC02203_ENSG00000280709	18899
ENSG00000280778.1	18900
PAGR1	18901
ENSG00000280893.1	18902
RPS4Y2	18903
MATR3_ENSG00000280987	18904
ENSG00000281039.1	18905
TMEM272	18906
ENSG00000281348.1	18907
BLACAT1	18908
ENSG00000281593.1	18909
